 21 6202.190272 2.793E-30 2.749E-03.06690.080 3309.66420.75-.006693       6 1 1 03       2 0 0 02                    R 40e     466663342910 9 711    83.0   81.0
 21 6202.264866 1.624E-28 3.001E-06.08200.112  689.25530.68-.005001       4 2 2 02       0 1 1 01                    P  7e     466663342910 9 711    13.0   15.0
 21 6202.298450 1.450E-30 4.916E-03.06320.070 3627.57880.72-.007253       3 3 3 11       0 0 0 11                    P 57e     465553342910 9 711   113.0  115.0
 21 6202.328835 2.110E-26 2.247E-02.08660.118 1395.98790.69-.005249       4 0 0 13       1 0 0 01                    P  4e     566663342910 9 711     7.0    9.0
 21 6202.461162 6.176E-30 2.546E-04.06650.077 2671.22530.74-.006877       5 2 2 03       1 1 1 02                    R 43e     466563342910 9 711    89.0   87.0
 21 6202.522785 1.337E-28 1.750E-02.06620.075 2922.35420.74-.008160       4 1 1 13       1 1 1 01                    R 46f     566563342910 9 711    95.0   93.0
 21 6202.568501 1.301E-26 2.002E-02.06660.078 1990.10800.75-.007892       4 0 0 14       1 0 0 02                    R 42e     566563342910 9 711    87.0   85.0
 21 6202.620253 1.505E-28 1.174E-07.06880.088  362.78830.74-.006009       4 1 1 02       0 0 0 01                    R 30e     536663342910 9 711    63.0   61.0
 21 6202.736613 7.183E-28 7.038E-03.06530.072 2413.51370.73-.008536       3 2 2 13       0 2 2 01                    R 52e     565553342910 9 711   107.0  105.0
 21 6202.776335 5.819E-29 1.727E-02.06560.072 3111.33890.74-.008476       4 1 1 13       1 1 1 01                    R 51e     565553342910 9 711   105.0  103.0
 21 6202.914648 2.154E-28 1.818E-04.06830.087 1800.09570.74-.006224       5 1 1 02       1 0 0 01                    P 32e     466663342910 9 711    63.0   65.0
 21 6202.955274 4.882E-25 6.365E-03.08080.109  695.54960.68-.004531       3 1 1 13       0 1 1 01                    R  8f     666663342910 9 711    19.0   17.0
 21 6202.975261 2.211E-29 2.439E-05.06730.083 1885.54220.74-.006424       4 3 3 02       0 2 2 01                    P 37f     466663342910 9 711    73.0   75.0
 21 6203.013146 9.828E-29 2.091E-06.08340.114  683.81240.68-.004902       4 2 2 02       0 1 1 01                    P  6f     466663342910 9 711    11.0   13.0
 21 6203.064355 4.468E-30 2.908E-04.06620.075 2778.57490.74-.007054       5 2 2 03       1 1 1 02                    R 46f     466563342910 9 711    95.0   93.0
 21 6203.065399 3.615E-28 3.330E-05.06650.078 1405.98470.75-.006615       5 0 0 02       0 1 1 01                    P 43e     466563342910 9 711    85.0   87.0
 21 6203.069343 5.973E-28 7.028E-03.06500.071 2454.95170.73-.008596       3 2 2 13       0 2 2 01                    R 53f     565553342910 9 711   109.0  107.0
 21 6203.389141 9.739E-29 1.756E-02.06600.074 2996.60390.74-.008289       4 1 1 13       1 1 1 01                    R 48f     566563342910 9 711    99.0   97.0
 21 6203.402647 1.023E-23 7.304E-03.06930.090  316.76990.73-.007009       3 0 0 13       0 0 0 01                    P 28e     386663244510 9 711    55.0   57.0
 21 6203.431766 4.065E-29 1.730E-02.06500.071 3193.17960.73-.008596       4 1 1 13       1 1 1 01                    R 53e     565553342910 9 711   109.0  107.0
 21 6203.506935 5.673E-30 1.406E-06.07220.097 1449.38310.71-.006639       3 2 2 13       1 0 0 02                    P 20e     566663342910 9 711    39.0   41.0
 21 6203.536595 9.864E-27 2.019E-02.06640.077 2057.94880.74-.008028       4 0 0 14       1 0 0 02                    R 44e     566563342910 9 711    91.0   89.0
 21 6203.579304 5.252E-25 6.411E-03.07970.108  702.53630.68-.004695       3 1 1 13       0 1 1 01                    R  9e     666663342910 9 711    21.0   19.0
 21 6203.617772 4.988E-28 7.077E-03.06470.071 2497.16010.73-.008655       3 2 2 13       0 2 2 01                    R 54e     565553342910 9 711   111.0  109.0
 21 6203.639551 2.231E-30 2.869E-03.06660.078 3374.25500.75-.006817       6 1 1 03       2 0 0 02                    R 42e     466563342910 9 711    87.0   85.0
 21 6203.753621 2.336E-29 2.303E-05.06750.084 1856.58700.74-.006384       4 3 3 02       0 2 2 01                    P 36e     466663342910 9 711    71.0   73.0
 21 6203.814200 5.200E-29 1.322E-06.08490.116  679.09900.69-.004787       4 2 2 02       0 1 1 01                    P  5e     466663342910 9 711     9.0   11.0
 21 6203.864477 1.744E-30 3.440E-02.07260.098 3760.06920.70-.006547       4 0 0 23       1 0 0 12                    P 19e     466663342910 9 711    37.0   39.0
 21 6203.922958 4.112E-28 7.064E-03.06420.070 2540.15640.73-.008713       3 2 2 13       0 2 2 01                    R 55f     565553342910 9 711   113.0  111.0
 21 6203.935678 1.085E-26 2.627E-02.09050.123 1390.52530.69-.004701       4 0 0 13       1 0 0 01                    P  2e     566663342910 9 711     3.0    5.0
 21 6203.978350 4.978E-30 2.754E-04.06630.076 2740.67270.74-.006996       5 2 2 03       1 1 1 02                    R 45e     466563342910 9 711    93.0   91.0
 21 6204.052738 2.793E-29 1.733E-02.06420.070 3278.12640.73-.008713       4 1 1 13       1 1 1 01                    R 55e     565553342910 9 711   113.0  111.0
 21 6204.102985 1.684E-28 1.569E-07.06830.086  411.92250.74-.006155       4 1 1 02       0 0 0 01                    R 32e     536663342910 9 711    67.0   65.0
 21 6204.225552 6.977E-29 1.761E-02.06580.073 3073.97060.74-.008414       4 1 1 13       1 1 1 01                    R 50f     566553342910 9 711   103.0  101.0
 21 6204.329141 5.957E-30 1.371E-02.06420.071 3540.27680.73-.008292       3 0 0 22       0 0 0 11                    P 55e     465553342910 9 711   109.0  111.0
 21 6204.397158 5.585E-25 6.469E-03.07870.107  710.41630.68-.004850       3 1 1 13       0 1 1 01                    R 10f     666663342910 9 711    23.0   21.0
 21 6204.462163 3.469E-30 3.110E-04.06600.074 2852.86230.74-.007167       5 2 2 03       1 1 1 02                    R 48f     466563342910 9 711    99.0   97.0
 21 6204.472401 3.408E-28 7.117E-03.06380.070 2583.91980.72-.008770       3 2 2 13       0 2 2 01                    R 56e     565553342910 9 711   115.0  113.0
 21 6204.475089 7.356E-27 2.037E-02.06620.075 2128.89870.74-.008160       4 0 0 14       1 0 0 02                    R 46e     566563342910 9 711    95.0   93.0
 21 6204.538231 2.441E-29 2.160E-05.06770.084 1828.41260.74-.006344       4 3 3 02       0 2 2 01                    P 35f     466663342910 9 711    69.0   71.0
 21 6204.543441 2.295E-28 1.630E-04.06880.088 1750.96060.74-.006144       5 1 1 02       1 0 0 01                    P 30e     466663342910 9 711    59.0   61.0
 21 6204.578358 2.231E-29 7.156E-07.08660.118  675.20500.69-.004648       4 2 2 02       0 1 1 01                    P  4f     466663342910 9 711     7.0    9.0
 21 6204.587257 4.427E-28 3.101E-05.06680.080 1339.65920.75-.006536       5 0 0 02       0 1 1 01                    P 41e     466563342910 9 711    81.0   83.0
 21 6204.639236 1.888E-29 1.737E-02.06320.070 3366.17800.72-.008827       4 1 1 13       1 1 1 01                    R 57e     465553342910 9 711   117.0  115.0
 21 6204.749012 2.784E-28 7.097E-03.06320.070 2628.47400.72-.008827       3 2 2 13       0 2 2 01                    R 57f     565553342910 9 711   117.0  115.0
 21 6204.970433 5.847E-25 6.496E-03.07780.105  718.94190.68-.004996       3 1 1 13       0 1 1 01                    R 11e     666663342910 9 711    25.0   23.0
 21 6205.031930 4.916E-29 1.767E-02.06530.072 3154.45330.73-.008536       4 1 1 13       1 1 1 01                    R 52f     565553342910 9 711   107.0  105.0
 21 6205.083292 1.744E-30 2.981E-03.06640.077 3441.95090.74-.006937       6 1 1 03       2 0 0 02                    R 44e     466563342910 9 711    91.0   89.0
